IDATE,LAT,LON,ELEVATION_m,ACRES,PPT_mm,TMIN_c,TMEAN_c,TMAX_c,TDMEAN_c,VPDMIN_hpa,VPDMAX_hpa,lfmc_mean,lfmc_stdv,Mean_Sea_Level_Pressure,Mean_Station_Pressure,Mean_Wind_Speed,Maximum_Sustained_Wind_Speed,NAMELSAD,population
2012-05-18 00:00:00,37.3444,-119.3364,1147,5,0,7.1,16.5,25.8,1.3,3.97,28.16,125.0925,24.873434,1008.9,938.4,9.1,19.1,Madera County,108016
2012-05-18 00:00:00,40.0139,-120.86,1601,0.1,0,4.5,11.7,18.9,-0.8,2.91,16.39,124.3025,23.508015,1010.9,906.6,8.6,19.3,Plumas County,16406
2012-05-18 00:00:00,40.4336,-123.2167,1081,0.1,0,1.7,11.3,20.9,3.3,0.42,16.17,123.93,33.965492,1015.2,932.6,6.9,17.3,Trinity County,11266
2012-05-18 00:00:00,40.4833,-123.2167,1020,0.25,0,2.1,12,21.9,1.9,1.54,18.44,123.93,33.965492,1015.3,931.6,6.9,17.4,Trinity County,11266
2012-05-18 00:00:00,40.4839,-123.2172,1020,0.25,0,2.1,12,21.9,1.9,1.54,18.44,123.93,33.965492,1015.3,931.6,6.9,17.4,Trinity County,11266
2012-05-18 00:00:00,40.4842,-123.2333,1050,0.1,0,2.4,12,21.5,2,1.49,17.78,109.43,24.39366,1015.3,931.8,6.9,17.4,Trinity County,11266
2012-05-19 00:00:00,33.6392,-116.6519,1716,0.1,0,3.8,11.4,19,2.5,0.53,14.11,90.0275,15.128896,1007.8,976.9,6.4,14.9,Riverside County,1569533
2012-05-19 00:00:00,34.2008,-117.0936,1908,0,0,5.9,12.2,18.6,-1.9,2.52,14.06,217.5575,40.732742,1009.6,971.9,6,13.7,San Bernardino County,1440622
2012-05-19 00:00:00,34.3172,-117.8469,2054,1,0,6.9,11.8,16.6,-2.6,4.25,11.8,134.725,18.516935,1011.2,980.1,5.1,13.7,Los Angeles County,7416397
2012-05-20 00:00:00,32.7052,-116.3611,1239,16,0,3.5,16,28.5,4.5,1.41,30.94,97.4175,41.184372,1010.2,992.1,4.7,12.1,San Diego County,2371145
2012-05-20 00:00:00,37.0893,-119.4711,908,1,0,12,20.1,28.3,7.7,4.18,27.1,131.895,43.909416,1012.6,948.7,4.5,10.7,Fresno County,652943
2012-05-21 00:00:00,34.6386,-118.7461,819,0.1,0,12.2,22.5,32.8,1.7,8.31,44.08,80.16,32.957928,1013.6,987.4,6,13.1,Los Angeles County,7416397
2012-05-21 00:00:00,37.6733,-118.9444,2466,0.5,0,0.6,11.9,23.3,-3.6,1.3,26.08,116.59,20.928255,1012.6,929.7,6.7,15.1,Mono County,11223
2012-05-21 00:00:00,41.0353,-123.6678,227,0.1,0,8.8,19.1,29.3,8.2,1.51,29.57,120.4825,38.477642,1016.1,928.6,5.9,15.6,Humboldt County,107562
2012-05-22 00:00:00,34.5856,-118.7147,902,0.1,0,11.9,21.8,31.8,1.3,6.3,40.69,239.07,27.277235,1014,909.9,10.5,22,Los Angeles County,7416397
2012-05-23 00:00:00,33.8256,-116.8275,1279,0.25,0,11.4,20.9,30.4,2.4,4.51,35.34,140.275,16.056879,1003.7,982.6,10.3,19.1,Riverside County,1569533
2012-05-23 00:00:00,34.6397,-118.5036,1037,0.1,0,14,20.6,27.1,0.3,7.82,29.54,259.6075,25.61986,1009.9,906,10,29.2,Los Angeles County,7416397
2012-05-25 00:00:00,32.6472,-116.8262,274,3,0.53,12.4,18.6,24.7,12,0.84,15.19,54.9225,12.785959,1006.2,992.9,11.4,20,San Diego County,2371145
2012-05-25 00:00:00,38.2022,-120.4069,890,0.01,0,4.4,13.1,21.7,1.4,1.04,20.37,106.705,16.623777,1003,930.3,10.6,19.8,Calaveras County,36635
2012-05-25 00:00:00,38.9122,-119.9608,1985,0.1,0,-0.6,7.7,16.1,-6.3,1,16.48,127.2975,20.61745,1000.5,908.8,10.8,20.1,El Dorado County,139883
2012-05-26 00:00:00,33.6522,-117.4108,719,0.01,1.1,7.6,11.3,15.1,7.8,0.15,4.63,90.185,17.453016,1011.7,987,9.2,18.4,Riverside County,1569533
2012-05-26 00:00:00,34.3239,-117.835,2054,0.1,1.03,-2.9,2.5,7.8,-0.3,0.01,2.88,276.3225,16.478539,1010.4,979.1,9.8,19,Los Angeles County,7416397
2012-05-26 00:00:00,34.515,-119.27,1003,0.01,0,1.6,9.8,17.9,1.3,0.23,12.46,117.0575,18.629719,1012.2,995.8,9.4,18.5,Ventura County,611403
2012-05-27 00:00:00,33.5067,-117.3636,681,0.01,0,7.2,11.3,15.4,6.3,0.13,8.65,55.7675,12.877196,1016.2,993.9,5.5,13.3,Riverside County,1569533
2012-05-27 00:00:00,33.8464,-116.8383,1279,0.2,0,2.5,8.8,15.1,2.6,0.01,9.51,219.4675,33.055676,1013.8,979.6,6.3,15,Riverside County,1569533
2012-05-27 00:00:00,35.1336,-119.5272,722,93,0,4.5,12.6,20.6,2.3,1.07,17.01,29.105,19.692587,1017.1,991.7,7,14.2,Kern County,585550
2012-05-27 00:00:00,38.1869,-120.3544,864,0.1,0.45,4.3,9.8,15.2,4.2,0.45,7.89,114.6775,18.905296,1017.6,941.7,5.4,12.9,Calaveras County,36635
2012-05-27 00:00:00,40.2128,-120.6369,1658,0.25,1.29,1.8,6.4,11.1,-0.6,0.44,6.59,134.0725,16.112293,1017.2,904.8,4,12.3,Plumas County,16406
2012-05-27 00:00:00,40.4417,-123.4756,1324,0.1,0,3,8.5,13.9,2.9,0.38,6.19,262.1475,33.550312,1019.2,940.5,4.8,11.7,Trinity County,11266
2012-05-27 00:00:00,41.4858,-121.4192,1347,0.25,0.53,1.7,7.4,13,0.4,0.5,8.29,148.2025,14.287485,1017.2,890.1,3.8,11.9,Modoc County,7562
2012-05-28 00:00:00,34.2136,-116.9772,2270,0.5,0,-1.7,7.3,16.2,-4.3,0.46,13.54,244.3375,26.60525,1012.2,972.5,5.3,11.6,San Bernardino County,1440622
2012-05-28 00:00:00,34.2431,-117.2292,1534,0.01,0,1.6,11,20.5,1,0.31,17.05,290.5975,43.880997,1012.4,975.5,5,12.1,San Bernardino County,1440622
2012-05-28 00:00:00,34.5294,-118.5092,716,0.25,0,7.7,16.7,25.6,2.5,2.18,26.92,54.9225,12.785959,1014.2,987.6,7.5,13.2,Los Angeles County,7416397
2012-05-28 00:00:00,34.8492,-119.0564,1723,7.8,0,-1.1,9.6,20.2,-1.8,1.26,18.25,122.11,16.266111,1015.1,988.9,7.6,13.4,Kern County,585550
2012-05-28 00:00:00,35.0363,-115.4033,1379,0.1,0,6.2,14.4,22.6,-7.4,4.68,23.91,66.6375,28.10102,1011,934.4,4,9.7,San Bernardino County,1440622
2012-05-28 00:00:00,41.0469,-123.6781,227,0.1,0,8.4,16.1,23.9,6.9,1.15,21.38,117.96,20.021687,1019.3,930.5,5.5,13.8,Humboldt County,107562
2012-05-28 00:00:00,41.0514,-123.6708,227,0.1,0,8.4,16.1,23.9,6.9,1.15,21.38,117.35,32.95801,1019.3,930.3,5.5,13.8,Humboldt County,107562
2012-05-28 00:00:00,41.2836,-122.0667,1158,4.2,0,2.5,10.4,18.3,2.6,0.96,13.93,77.785,19.604305,1015.8,903.5,4.8,12.7,Siskiyou County,35575
2012-05-29 00:00:00,41.1175,-122.8172,1387,0.3,0,5.5,12.2,18.8,2.9,1.7,12.5,107.51,19.02887,1017.1,916.4,5,13.3,Trinity County,11266
2012-05-30 00:00:00,32.7353,-116.4889,1069,0.01,0,3.2,15.4,27.5,2.5,1.12,29.02,62.6625,18.000162,1013.2,995.5,6.6,12.5,San Diego County,2371145
2012-05-30 00:00:00,40.865,-123.5014,506,0.9,0,5.4,16.5,27.5,5,0.86,29.49,131.085,16.95436,1020.4,932.3,5.1,12.2,Trinity County,11266
2012-05-31 00:00:00,34.2344,-117.3103,1393,0.01,0,9.6,17.5,25.5,4.5,3.21,22.94,298.3975,42.65272,1011.2,975.5,5.3,12.6,San Bernardino County,1440622
2012-05-31 00:00:00,40.9422,-123.6389,293,0.1,0,7.6,19.3,31,6.4,1.27,37.55,122.99,17.96467,1019.6,931.7,4.5,11.4,Humboldt County,107562
2012-05-31 00:00:00,40.9422,-123.6394,293,0.1,0,7.6,19.3,31,6.4,1.27,37.55,122.99,17.96467,1019.6,931.7,4.5,11.4,Humboldt County,107562
2012-05-31 00:00:00,41.0533,-123.6831,227,0.1,0,7.9,18.7,29.5,6.7,1.44,30.64,109.195,21.768877,1020,930.2,4.4,11.3,Humboldt County,107562
2012-06-01 00:00:00,33.1674,-115.4039,-15,142.4,0,22,33.2,44.5,7.4,10.65,75.7,99.4625,49.23064,1003.1,967.2,5.6,13.8,Imperial County,123430
2012-06-01 00:00:00,38.4019,-119.1392,1894,0.1,0,6.6,18,29.5,-1.7,5.42,37.81,145.48,15.836559,1011.8,915,4.7,11.7,Mono County,11223
2012-06-01 00:00:00,39.9378,-121.02,1259,0.25,0,11.7,21.5,31.4,5.5,5.78,36.81,116.655,18.03455,1009.3,910.4,4.5,11.2,Plumas County,16406
2012-06-01 00:00:00,40.8692,-123.6039,338,0.1,0,10.5,22.7,34.8,9.4,1.82,43.84,134.8425,33.266064,1014.6,927.3,4.6,12.5,Humboldt County,107562
2012-06-01 00:00:00,41.0381,-123.6678,227,2,0,11.2,21.8,32.5,9.6,2.58,36.21,146.3175,44.37061,1015.3,924.8,4.7,12.4,Humboldt County,107562
2012-06-01 00:00:00,41.5686,-123.53,572,0.1,0,11.7,22.9,34,8.7,3.62,43.02,119.375,28.135757,1015.9,912.5,4.4,12.2,Siskiyou County,35575
2012-06-01 00:00:00,41.6844,-120.8181,1510,0.1,0,7.2,17.5,27.7,4.3,1.76,29.14,124.8975,21.629938,1012,873.3,4.1,11.5,Modoc County,7562
2012-06-02 00:00:00,33.695,-116.7867,906,6,0,12.6,24.5,36.4,1.5,7.56,54.43,92.4075,20.36997,1007.2,975.4,6.4,15.3,Riverside County,1569533
2012-06-02 00:00:00,33.7592,-117.3056,558,17.3,0,12.5,23.7,35,11.4,0.7,41.73,11.81,10.691207,1009,981.5,5.3,13.2,Riverside County,1569533
2012-06-02 00:00:00,39.1028,-120.2047,2219,0.1,0,9.1,16.3,23.5,3.6,2.28,22.05,124.5925,19.638475,1008,913.8,6.5,16.6,Placer County,263347
2012-06-02 00:00:00,40.5583,-122.4797,405,1.8,0,18.2,27.7,37.3,9.7,9.26,51.32,80.9475,15.684626,1008.9,916.5,6,14.6,Shasta County,137571
2012-06-02 00:00:00,40.7833,-123.335,668,0.1,0,11.2,21.3,31.4,8.9,1.96,34.2,112.0025,23.849428,1011.9,924.1,7.4,15.7,Trinity County,11266
2012-06-02 00:00:00,41.1856,-123.7125,396,0.1,0,11.9,20.5,29.1,11.6,0.44,27.16,147.555,40.33892,1013.3,921.3,6.8,15.1,Humboldt County,107562
2012-06-03 00:00:00,34.705,-119.3928,1095,48,0,9.5,21.3,33.1,2.9,5.15,41.63,55.515,13.191371,1011.4,976.2,6.6,14.3,Ventura County,611403
2012-06-03 00:00:00,35.3464,-120.3069,804,1,0,13.8,23,32.1,6.3,7.29,36.65,124.3225,28.517885,1011.9,1000.7,7.9,16.2,San Luis Obispo County,218796
2012-06-03 00:00:00,38.7244,-120.5111,1332,0.1,0,12.3,19.7,27,7.2,3.57,24.55,103.52,17.531345,1010.6,948.6,7,14.8,El Dorado County,139883
2012-06-03 00:00:00,40.13,-121.1239,1410,0.3,0,11.5,18.3,25,7.1,3.17,23.15,104.3475,16.244352,1009.6,917.6,7.2,15.4,Plumas County,16406
2012-06-03 00:00:00,41.0458,-123.6811,227,0.1,0,10.3,17.8,25.3,9.8,0.77,20.64,108.9075,20.75792,1013.9,990.3,6.2,14.3,Humboldt County,107562
2012-06-04 00:00:00,34.1747,-117.6725,835,8,0,12.3,19.2,26,10.4,1.32,18.94,128.975,19.860435,1012,981,7.2,15.6,San Bernardino County,1440622
2012-06-04 00:00:00,34.2375,-116.8519,2125,0.25,0,2.5,13.9,25.4,-0.9,1.85,26.72,245.235,27.00805,1008.3,967.8,7.7,17.1,San Bernardino County,1440622
2012-06-04 00:00:00,35.6247,-118.4972,864,0.1,0,14.3,23.6,33,4.9,5.25,37.58,54.4025,18.910625,1008.2,962.5,8,21,Kern County,585550
2012-06-04 00:00:00,39.7903,-123.2661,427,0.1,1.84,9,19.4,29.7,8.1,1.33,29.65,67.8125,17.484266,1010.5,944.1,8.9,19.4,Mendocino County,68380
2012-06-05 00:00:00,32.8183,-116.4492,1662,0.1,0,5.9,13.9,21.9,6.8,0.47,15.43,273.1525,35.58022,1011,991.3,11.3,18.8,San Diego County,2371145
2012-06-05 00:00:00,40.8458,-121.9958,598,0.1,22.65,5.6,11.2,16.8,6.7,0.36,8.33,38.21,19.90683,1017,911.1,8.9,16,Shasta County,137571
2012-06-05 00:00:00,41.0814,-123.6939,216,0.1,15.5,4.5,12.6,20.7,7.3,0.21,15.78,128.2,35.17402,1021.5,932.1,7.9,15,Humboldt County,107562
2012-06-06 00:00:00,34.4161,-118.0897,1385,0.1,0,6.9,12.5,18.1,-2.2,2.27,15.21,129.7325,15.61724,1011.5,984.1,7.8,16.8,Los Angeles County,7416397
2012-06-06 00:00:00,38.1519,-119.3697,2850,0.25,0.47,-6.1,-0.9,4.3,-9.6,0.57,5.27,117.83,15.738412,1015.8,928.3,7,14.4,Mono County,11223
2012-06-06 00:00:00,40.3997,-122.1389,232,3.1,0,8.9,14.9,21,3.9,2.48,17.98,47.155,15.511108,1018.2,924,6.9,13.4,Shasta County,137571
2012-06-06 00:00:00,41.0742,-123.6817,417,0.1,2.37,3.9,9.2,14.5,4.7,0.17,7.31,105.91,18.841362,1023.4,933.2,6.7,13.3,Humboldt County,107562
2012-06-07 00:00:00,39.7853,-123.2672,427,0.1,0,4,14.7,25.4,3.5,0.96,23.89,60.76,16.162994,1016,948.8,4.7,12.1,Mendocino County,68380
2012-06-07 00:00:00,39.9864,-121.4461,1808,4.7,0,3.1,9.4,15.7,-1.1,2.8,11.22,115.74,16.591787,1013.3,918.8,4,9.8,Butte County,173832
2012-06-07 00:00:00,40.2778,-121.8278,867,0.1,0,8,15.7,23.3,3.7,3.84,19.29,111.62,18.845268,1013.1,918.4,3.5,9.4,Tehama County,47303
2012-06-07 00:00:00,40.6575,-121.4575,1420,0.1,0,0.9,9.6,18.3,-1.1,0.92,15.89,115.425,19.661583,1013.6,905.5,3.5,10,Shasta County,137571
2012-06-07 00:00:00,41.065,-123.6922,216,0.1,0,5.1,14,22.8,5.5,0.57,18.93,128.2,35.17402,1017.9,929.1,4.7,11.5,Humboldt County,107562
2012-06-08 00:00:00,33.6664,-117.4014,719,0.1,0,14.4,23.8,33.1,8.6,5.12,40.68,99.51,25.89909,1010,985.2,4.7,13.9,Riverside County,1569533
2012-06-08 00:00:00,33.7892,-116.8436,935,20,0,12.3,22.7,33.1,3.1,6.43,43.69,9.7725,9.030753,1007.4,974.8,5.6,13.3,Riverside County,1569533
2012-06-08 00:00:00,37.1989,-119.718,601,0.1,0,9.7,19.6,29.6,5.7,2.91,32.58,71.375,13.850916,1011,948.2,7.9,14.7,Madera County,108016
2012-06-08 00:00:00,39.7839,-123.2681,427,0.3,0,6,15.7,25.4,6.3,1.26,21.44,60.76,16.162994,1016,947.4,8.1,16.3,Mendocino County,68380
2012-06-08 00:00:00,41.8306,-122.9942,626,8.5,0,3.7,11.7,19.7,4.3,0.85,13.75,115.1975,20.082224,1017.7,903.1,6.9,15,Siskiyou County,35575
2012-06-09 00:00:00,33.046,-116.5197,1213,5,0,10.2,18.9,27.6,6.4,2.56,25.94,129.2875,21.044432,1006.5,1003.5,7.9,16.1,San Diego County,2371145
2012-06-09 00:00:00,35.1203,-120.1017,583,18,0,10.7,20.2,29.8,4.7,6.19,31.67,54.9225,12.785959,1010.9,998.3,8,16.5,San Luis Obispo County,218796
2012-06-09 00:00:00,37.6781,-119.7911,853,0.1,0,9.9,18,26,3.8,4.46,26.37,172,10.420317,1009.6,940.8,10,18.8,Mariposa County,15009
2012-06-09 00:00:00,39.8008,-120.6794,1410,0.4,0,1.4,10.3,19.1,-4.6,0.77,19.46,127.6225,19.367054,1012.1,853.8,11.2,20,Plumas County,16406
2012-06-10 00:00:00,34.5333,-120.0283,708,3.6,0,11.8,18.7,25.6,3.9,6.12,24.86,116.6075,17.913437,1010.7,1007.9,4.4,12.3,Santa Barbara County,325848
2012-06-10 00:00:00,38.0322,-119.965,1875,0.5,0,5.9,12.2,18.6,-7,5.76,16.66,128,20.222414,1012.9,922.3,8.9,19,Tuolumne County,45683
2012-06-10 00:00:00,38.8489,-120.0108,2222,0.1,0,0.1,7.9,15.6,-11.8,2.47,17.46,132.0825,17.44153,1016.1,854.2,9.3,19.4,El Dorado County,139883
2012-06-10 00:00:00,40.2272,-123.3014,948,0.1,0,1.5,12.1,22.6,0.6,0.48,22.59,112.4175,24.910288,1016.5,1001.7,9.2,17.1,Trinity County,11266
2012-06-10 00:00:00,40.9475,-123.6144,293,0.1,0,5,14.1,23.2,4.9,0.48,19.86,86.43,17.604918,1019.3,995.6,9.3,18.4,Humboldt County,107562
2012-06-10 00:00:00,41.0847,-123.6944,216,0.1,0,5.4,13.3,21.3,5.6,0.3,15.55,144.7975,37.855995,1019.8,995.8,9.3,18.6,Humboldt County,107562
2012-06-10 00:00:00,41.9144,-121.4861,1230,0.1,0,-0.7,7.7,16.1,-1.7,0.73,12.98,124.5375,24.647663,1021.1,898.7,12,24.6,Siskiyou County,35575
2012-06-11 00:00:00,34.2278,-118.1783,466,0.5,0,11.1,19.4,27.7,8.2,1.88,21.3,231.105,36.512463,1012.2,975.7,4.6,11.7,Los Angeles County,7416397
2012-06-11 00:00:00,34.5808,-118.7067,902,0.1,0,10.6,20,29.4,1.6,6.94,36.01,107.75,25.58782,1013.1,941.2,5.5,13.5,Los Angeles County,7416397
2012-06-11 00:00:00,38.9761,-120.3944,1688,0.1,0,6.6,13.3,20,-5.2,4.99,21,118.35,16.930637,1015.8,868.7,4.1,9,El Dorado County,139883
2012-06-11 00:00:00,40.4497,-121.6331,1824,0.44,0,5.9,13.4,21,-6.1,4.62,21.85,110.55,19.60983,1013.3,948.3,5.9,14,Shasta County,137571
2012-06-11 00:00:00,41.0447,-123.6669,227,0.1,0,7.4,18.7,30,4.9,1.32,36.77,128.19,26.096655,1018.7,995,6.5,15.8,Humboldt County,107562
2012-06-11 00:00:00,41.0761,-123.6836,417,0.1,0,7,18,29,4.2,1.54,32.61,107.365,18.3407,1018.8,995.2,6.6,15.9,Humboldt County,107562
2012-06-11 00:00:00,41.4022,-123.5019,438,0.08,0,6.5,18.9,31.2,2.9,2.04,39.8,131.085,16.95436,1018.8,983.4,6.8,16.6,Siskiyou County,35575
2012-06-11 00:00:00,41.8633,-123.8569,665,0.1,0,6.2,16.6,26.9,3.6,1.79,29.32,111.37,23.394629,1019.5,985.6,7.3,20,Del Norte County,22472
2012-06-12 00:00:00,37.7653,-120.05,832,6.5,0,11.1,21,30.8,1.8,5.48,39.95,125.855,28.985935,1012.8,943.2,4.9,12.4,Mariposa County,15009
2012-06-12 00:00:00,40.7472,-123.2711,650,0.4,0,8.7,19.5,30.4,4.7,3.06,34.8,111.6125,29.42686,1016.9,927.9,5.2,13.5,Trinity County,11266
2012-06-12 00:00:00,41.2969,-123.5542,290,0.2,0,10.1,20.6,31.1,7.3,2.64,34.36,143.0525,32.332058,1019.1,920.9,5,13.4,Humboldt County,107562
2012-06-13 00:00:00,34.2325,-117.7956,920,0.1,0,14,22.4,30.8,2.7,8.76,36.17,264.5575,22.881466,1009.6,968.9,6.4,12.9,Los Angeles County,7416397
2012-06-13 00:00:00,38.5678,-120.4458,1338,0.1,0,11,19.6,28.3,2.5,4.99,31.84,110.095,16.835363,1010.7,994,7.3,13.7,El Dorado County,139883
2012-06-13 00:00:00,39.795,-123.2725,574,0.1,0,9.6,19.6,29.6,8.8,1.89,29.61,57.8775,20.200798,1012.6,955.7,8.2,15.6,Mendocino County,68380
2012-06-14 00:00:00,33.645,-117.3608,834,0.25,0,11.4,20.3,29.2,9.8,0.53,30.94,112.1375,15.421165,1008.7,983.4,5.7,12.4,Riverside County,1569533
2012-06-14 00:00:00,33.7944,-116.6428,1961,0.1,0,9.4,17.8,26.1,-6,8.22,29.96,141.9375,16.840008,1005.2,970.5,6.8,16.6,Riverside County,1569533
2012-06-14 00:00:00,34.2483,-117.2597,1534,0.01,0,12.5,19.1,25.7,1.4,7.62,25.35,156.04,40.485645,1006.5,969.9,7.1,15.9,San Bernardino County,1440622
2012-06-14 00:00:00,39.2444,-120.0189,2079,0.1,0,5.6,14.6,23.6,1.5,1.34,22.87,142.1575,16.832422,1007.9,907.7,4.6,12.6,Placer County,263347
2012-06-14 00:00:00,39.795,-123.2725,574,0.8,0,8.8,20.6,32.4,7,1.26,38.42,57.8775,20.200798,1009.8,941.7,7.8,16.6,Mendocino County,68380
2012-06-14 00:00:00,39.795,-123.2735,574,0.1,0,8.8,20.6,32.4,7,1.26,38.42,57.8775,20.200798,1009.8,941.7,7.8,16.6,Mendocino County,68380
2012-06-14 00:00:00,39.8,-123.2819,574,8,0,8.8,20.6,32.4,7,1.26,38.42,88.23,13.578111,1009.9,941.7,7.8,16.6,Mendocino County,68380
2012-06-15 00:00:00,34.1831,-116.9303,1870,0,0,7.7,16.7,25.7,-1.2,4.76,26.05,216.21,32.00654,1006.3,967.2,7,14.9,San Bernardino County,1440622
2012-06-15 00:00:00,35.4717,-118.575,1992,0.1,0,13.5,19.5,25.4,6.9,4.52,19.23,112.8875,21.315876,1005.5,964,7.3,14.9,Kern County,585550
2012-06-16 00:00:00,32.7203,-116.43,1129,11,0,5.3,15.3,25.3,7.1,0.42,19.8,147.4275,14.105938,1008.6,990.5,5,10.2,San Diego County,2371145
2012-06-16 00:00:00,33.8648,-116.9343,804,2176.7,0,11.7,20.1,28.5,10.2,1.04,24.01,8.6825,8.41329,1008,975.1,5.6,12.4,Riverside County,1569533
2012-06-16 00:00:00,34.7553,-119.3206,1288,361,0,8.4,20.1,31.7,2.5,3.19,40.38,88.2,40.608883,1009.8,988.7,5.2,12.3,Ventura County,611403
2012-06-16 00:00:00,36.57,-120.8353,402,0.1,0,14.7,24.5,34.4,6.3,5.63,44.6,13.7725,13.16332,1008.6,973.5,4.9,11.5,San Benito County,39203
2012-06-16 00:00:00,37.7695,-119.6753,2334,1705,0.44,9.2,15.3,21.3,3,4.19,16.84,122.785,19.43733,1010.3,935.6,5.6,12.4,Mariposa County,15009
2012-06-16 00:00:00,40.3625,-122.9128,909,0.5,0,14.5,23,31.5,2.7,10.2,38.67,106.785,17.201738,1011.4,927.6,7.1,15,Shasta County,137571
2012-06-16 00:00:00,41.0786,-123.6836,417,0.1,0,9.5,19.2,28.8,8.2,2.83,28.55,108.49,17.47196,1015.8,923.8,7.1,16.2,Humboldt County,107562
2012-06-16 00:00:00,41.3347,-122.2356,1758,0.01,0,7.6,15,22.4,-0.6,4.87,20.48,8.925,7.030567,1015.2,900.3,7.7,16.4,Siskiyou County,35575
2012-06-17 00:00:00,32.6703,-116.6125,753,8,0,10.2,20.7,31.2,5.3,1.38,38.67,84.785,30.29852,1010.7,996,4.5,14.2,San Diego County,2371145
2012-06-17 00:00:00,32.6943,-116.3799,1239,995,0,9.3,19,28.7,1.6,2.73,31.89,58.3975,15.15692,1010.2,992.5,4.2,13.7,San Diego County,2371145
2012-06-17 00:00:00,32.8222,-116.505,1362,0.1,0,10.3,18.6,26.8,-0.8,5.12,27.47,89.8275,20.04985,1010.4,991.6,4.3,13.8,San Diego County,2371145
2012-06-17 00:00:00,33.8766,-116.8835,1129,4,0,15.3,23.5,31.6,3.4,7.2,39.72,110.76,31.927588,1010.2,975.9,4.6,12.8,Riverside County,1569533
2012-06-17 00:00:00,33.9462,-116.6662,787,376,0,17.7,25.2,32.6,3.3,10.75,42.37,35.4,20.728592,1009.8,971.7,4.8,12.8,Riverside County,1569533
2012-06-17 00:00:00,34.1717,-117.1811,1001,0.1,0,14.6,23.8,33,5.7,6.47,41.42,149.4325,22.15858,1010.4,974,4.8,12.9,San Bernardino County,1440622
2012-06-17 00:00:00,34.1803,-117.8811,519,0.1,0,14.6,22.5,30.4,9.9,3.88,26.93,278.46,39.51473,1011.2,982.8,4.9,12.4,Los Angeles County,7416397
2012-06-17 00:00:00,37.6556,-118.9531,2466,0.1,0,6.4,16.3,26.3,-3.9,5.47,31.65,127.005,9.353046,1009.6,928.7,5.3,12.7,Mono County,11223
2012-06-17 00:00:00,37.8731,-119.9564,1009,0.01,0,16.1,25.8,35.5,5.6,10.73,49.89,117.62,24.938396,1009.2,937.3,5.2,12.7,Tuolumne County,45683
2012-06-17 00:00:00,41.075,-123.6908,216,0.3,0,14.5,24.2,34,11.4,3.29,40.02,118.24,32.697437,1013.5,922.8,7.3,16.5,Humboldt County,107562
2012-06-18 00:00:00,32.8292,-116.7192,748,0.01,0,12.8,23.6,34.4,4.6,6.58,43.8,96.5525,28.18183,1010.2,993.4,6,14.1,San Diego County,2371145
2012-06-18 00:00:00,37.6342,-118.9586,2455,0.1,0,6.3,16.3,26.3,-7.3,5.28,29.69,143.6375,16.089573,1007,927.3,9.7,16.8,Mono County,11223
2012-06-18 00:00:00,41.0689,-123.6869,417,0.1,0,9.8,21.7,33.6,7.9,2.76,33.32,118.24,32.697437,1014.3,923.8,10.5,20.1,Humboldt County,107562
2012-06-18 00:00:00,41.0689,-123.6872,417,0.3,0,9.8,21.7,33.6,7.9,2.76,33.32,118.24,32.697437,1014.3,923.8,10.5,20.1,Humboldt County,107562
2012-06-18 00:00:00,41.2678,-122.4125,1548,0.1,0,11.8,20.4,29.1,4.6,5.55,33.37,71.645,18.467836,1010.6,901.9,11.7,20.2,Siskiyou County,35575
2012-06-19 00:00:00,35.6578,-118.4839,1139,385,0,15.2,24,32.8,2.2,12.28,39.42,58.1425,17.060934,1006.2,960,8.4,15.9,Kern County,585550
2012-06-19 00:00:00,37.3603,-119.2989,1174,10.2,0,14.9,22.8,30.7,0.8,10.97,38.01,116.6875,15.168721,1007.1,937.1,9,16.9,Fresno County,652943
2012-06-19 00:00:00,37.7692,-119.5742,1628,0.1,0,11.5,19.2,26.9,1.1,7.86,28.78,126.7825,19.447351,1007.8,932.8,9,17,Mariposa County,15009
2012-06-19 00:00:00,38.7025,-120.5542,1153,5.6,0,13.7,21.8,29.9,1.4,9.88,33.37,107.6325,15.495554,1009.5,927.9,8.8,16.7,El Dorado County,139883
2012-06-19 00:00:00,39.9814,-120.9417,1072,0.1,0,7.6,18,28.5,-1.5,4.28,34.51,113.5075,19.092817,1009.6,907.5,9.5,17.8,Plumas County,16406
2012-06-19 00:00:00,40.8642,-123.5053,506,0.3,0,7.6,18,28.4,4,2.08,31.54,127.06,18.174046,1015.4,926.3,7.3,14.9,Trinity County,11266
2012-06-19 00:00:00,41.0636,-123.6825,417,0.1,0,7.9,17,26,6.1,1.11,19.5,106.705,18.030334,1016.4,924.8,7.3,14.9,Humboldt County,107562
2012-06-20 00:00:00,34.1069,-117.0264,1157,0,0,13.4,21.8,30.1,4.8,6.39,34.34,178.4075,18.526432,1006,970.1,6.4,14.5,San Bernardino County,1440622
2012-06-21 00:00:00,34.2208,-116.9017,2087,0.01,0,8.3,18.8,29.3,-4.4,6.89,35.29,259.18,26.384922,1007.3,965,6.8,14.9,San Bernardino County,1440622
2012-06-21 00:00:00,41.0592,-123.6853,227,1.3,0,9.3,20.3,31.3,5.1,1.93,38.38,106.705,18.030334,1011.7,972.1,5.7,16.5,Humboldt County,107562
